127.0.0.1 - - [12/Feb/2018:10:30:40 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [12/Feb/2018:18:36:48 +0530] "GET /FormGeneratorUtility/openForm/file_demo1 HTTP/1.1" 200 10374
0:0:0:0:0:0:0:1 - - [12/Feb/2018:18:37:03 +0530] "POST /FormGeneratorUtility/listForDatatable/file_demo1 HTTP/1.1" 200 282
192.168.6.16 - - [12/Feb/2018:18:52:48 +0530] "GET /FormGeneratorUtility/ HTTP/1.1" 302 -
192.168.6.16 - - [12/Feb/2018:18:52:49 +0530] "GET /FormGeneratorUtility/index HTTP/1.1" 200 92781
192.168.6.16 - - [12/Feb/2018:18:56:58 +0530] "GET /FormGeneratorUtility/index HTTP/1.1" 200 92781
192.168.6.16 - - [12/Feb/2018:18:56:58 +0530] "GET /FormGeneratorUtility/css/forms.css HTTP/1.1" 200 9327
192.168.6.16 - - [12/Feb/2018:18:56:58 +0530] "GET /FormGeneratorUtility/js/jquery-3.2.1.min.js HTTP/1.1" 200 86661
192.168.6.16 - - [12/Feb/2018:18:56:58 +0530] "GET /FormGeneratorUtility/css/jquery.datetimepicker.min.css HTTP/1.1" 200 16503
192.168.6.16 - - [12/Feb/2018:18:56:58 +0530] "GET /FormGeneratorUtility/js/jquery.datetimepicker.full.js HTTP/1.1" 200 101621
192.168.6.16 - - [12/Feb/2018:18:56:58 +0530] "GET /FormGeneratorUtility/js/formutility_date.js HTTP/1.1" 200 244
192.168.6.16 - - [12/Feb/2018:18:56:58 +0530] "GET /FormGeneratorUtility/js/formutility.js HTTP/1.1" 200 2965
192.168.6.16 - - [12/Feb/2018:18:56:58 +0530] "GET /FormGeneratorUtility/js/bootstrap.min.js HTTP/1.1" 200 37051
192.168.6.16 - - [12/Feb/2018:18:56:58 +0530] "GET /FormGeneratorUtility/js/js-form-validator.min.js HTTP/1.1" 200 23066
192.168.6.16 - - [12/Feb/2018:18:56:58 +0530] "GET /FormGeneratorUtility/css/bootstrap.min.css HTTP/1.1" 200 146011
0:0:0:0:0:0:0:1 - - [12/Feb/2018:19:10:18 +0530] "GET /FormGeneratorUtility/css/bootstrap.min.css.map HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [12/Feb/2018:19:10:56 +0530] "GET /FormGeneratorUtility/openForm/file_demo? HTTP/1.1" 200 14721
0:0:0:0:0:0:0:1 - - [12/Feb/2018:19:10:57 +0530] "POST /FormGeneratorUtility/listForDatatable/file_demo HTTP/1.1" 200 2580
0:0:0:0:0:0:0:1 - - [12/Feb/2018:19:11:11 +0530] "POST /FormGeneratorUtility/downloadFile/file_demo HTTP/1.1" 200 879408
